dbn,school_name,grade,year,demographic_category,demographic_variable,num_total_days,num_days_absent,num_days_present,percent_attendance,num_chronically_absent,percent_chronically_absent
19K502,FDNY - Captain Vernon A. Richard High School for F,All Grades,2017-18,Poverty,Poverty,43811,9078,34733,79.3,164,57.5
19K502,FDNY - Captain Vernon A. Richard High School for F,All Grades,2016-17,ELL Status,ELL,2087,600,1487,71.3,7,50
19K502,FDNY - Captain Vernon A. Richard High School for F,All Grades,2016-17,ELL Status,Not ELL,50469,10158,40311,79.9,178,54.8
19K502,FDNY - Captain Vernon A. Richard High School for F,All Grades,2017-18,ELL Status,ELL,1398,113,1285,91.9,3,33.3
19K502,FDNY - Captain Vernon A. Richard High School for F,All Grades,2017-18,ELL Status,Not ELL,49997,10205,39792,79.6,186,56.9
07X334,International Community High School,All Grades,2016-17,All Students,All Students,66929,7606,59323,88.6,166,37.3
07X334,International Community High School,All Grades,2017-18,All Students,All Students,66626,6732,59894,89.9,139,31.4
07X334,International Community High School,All Grades,2016-17,SWD Status,Not SWD,63375,7045,56330,88.9,156,37
07X334,International Community High School,All Grades,2016-17,SWD Status,SWD,3554,561,2993,84.2,10,43.5
07X334,International Community High School,All Grades,2017-18,SWD Status,Not SWD,63023,6374,56649,89.9,129,30.7
07X334,International Community High School,All Grades,2017-18,SWD Status,SWD,3603,358,3245,90.1,10,43.5
07X334,International Community High School,All Grades,2016-17,Ethnicity,Asian,3054,309,2745,89.9,7,36.8
07X334,International Community High School,All Grades,2016-17,Ethnicity,Black,8264,472,7792,94.3,9,16.7
07X334,International Community High School,All Grades,2016-17,Ethnicity,Hispanic,53628,6533,47095,87.8,141,39.5
07X334,International Community High School,All Grades,2016-17,Ethnicity,Other,995,127,868,87.2,4,50
07X334,International Community High School,All Grades,2016-17,Ethnicity,White,988,165,823,83.3,5,71.4
07X334,International Community High School,All Grades,2017-18,Ethnicity,Asian,2978,392,2586,86.8,10,43.5
07X334,International Community High School,All Grades,2017-18,Ethnicity,Black,10162,459,9703,95.5,7,10.8
07X334,International Community High School,All Grades,2017-18,Ethnicity,Hispanic,50963,5659,45304,88.9,119,35.1
07X334,International Community High School,All Grades,2017-18,Ethnicity,Other,1262,117,1145,90.7,1,12.5
07X334,International Community High School,All Grades,2017-18,Ethnicity,White,1261,105,1156,91.7,2,25
07X334,International Community High School,All Grades,2016-17,Gender,Female,30067,2920,27147,90.3,63,32.5
07X334,International Community High School,All Grades,2016-17,Gender,Male,36862,4686,32176,87.3,103,41
07X334,International Community High School,All Grades,2017-18,Gender,Female,31072,3064,28008,90.1,66,31.9
07X334,International Community High School,All Grades,2017-18,Gender,Male,35554,3668,31886,89.7,73,30.9
07X334,International Community High School,All Grades,2016-17,Poverty,Not Poverty,1677,348,1329,79.2,7,46.7
07X334,International Community High School,All Grades,2016-17,Poverty,Poverty,65252,7258,57994,88.9,159,37
07X334,International Community High School,All Grades,2017-18,Poverty,Not Poverty,1647,144,1503,91.3,4,30.8
07X334,International Community High School,All Grades,2017-18,Poverty,Poverty,64979,6588,58391,89.9,135,31.4
07X334,International Community High School,All Grades,2016-17,ELL Status,ELL,57335,6717,50618,88.3,147,38.5
07X334,International Community High School,All Grades,2016-17,ELL Status,Not ELL,9594,889,8705,90.7,19,30.2
07X334,International Community High School,All Grades,2017-18,ELL Status,ELL,56534,5898,50636,89.6,124,32.6
07X334,International Community High School,All Grades,2017-18,ELL Status,Not ELL,10092,834,9258,91.7,15,23.8
10X351,Bronx Collaborative High School,All Grades,2016-17,All Students,All Students,75234,14894,60340,80.2,274,55.5
10X351,Bronx Collaborative High School,All Grades,2017-18,All Students,All Students,89282,21048,68234,76.4,375,64.9
10X351,Bronx Collaborative High School,All Grades,2016-17,SWD Status,Not SWD,58831,10782,48049,81.7,204,53.3
10X351,Bronx Collaborative High School,All Grades,2016-17,SWD Status,SWD,16403,4112,12291,74.9,70,63.1
10X351,Bronx Collaborative High School,All Grades,2017-18,SWD Status,Not SWD,70305,15582,54723,77.8,289,63.5
10X351,Bronx Collaborative High School,All Grades,2017-18,SWD Status,SWD,18977,5466,13511,71.2,86,69.9
10X351,Bronx Collaborative High School,All Grades,2016-17,Ethnicity,Asian,1627,292,1335,82.1,8,80
10X351,Bronx Collaborative High School,All Grades,2016-17,Ethnicity,Black,23500,3846,19654,83.6,75,47.5
10X351,Bronx Collaborative High School,All Grades,2016-17,Ethnicity,Hispanic,45683,10048,35635,78,179,60.3
10X351,Bronx Collaborative High School,All Grades,2016-17,Ethnicity,Other,1794,264,1530,85.3,3,27.3
10X351,Bronx Collaborative High School,All Grades,2016-17,Ethnicity,White,2630,444,2186,83.1,9,50
10X351,Bronx Collaborative High School,All Grades,2017-18,Ethnicity,Asian,1981,471,1510,76.2,7,50
10X351,Bronx Collaborative High School,All Grades,2017-18,Ethnicity,Black,26286,5747,20539,78.1,103,60.6
10X351,Bronx Collaborative High School,All Grades,2017-18,Ethnicity,Hispanic,55586,13924,41662,75,248,68.9
10X351,Bronx Collaborative High School,All Grades,2017-18,Ethnicity,Other,1815,390,1425,78.5,7,63.6
10X351,Bronx Collaborative High School,All Grades,2017-18,Ethnicity,White,3614,516,3098,85.7,10,43.5
10X351,Bronx Collaborative High School,All Grades,2016-17,Gender,Female,35491,6820,28671,80.8,120,51.1
10X351,Bronx Collaborative High School,All Grades,2016-17,Gender,Male,39743,8074,31669,79.7,154,59.5
10X351,Bronx Collaborative High School,All Grades,2017-18,Gender,Female,43366,9531,33835,78,180,64.3
10X351,Bronx Collaborative High School,All Grades,2017-18,Gender,Male,45916,11517,34399,74.9,195,65.4
10X351,Bronx Collaborative High School,All Grades,2016-17,Poverty,Not Poverty,10452,2628,7824,74.9,43,59.7
10X351,Bronx Collaborative High School,All Grades,2016-17,Poverty,Poverty,64782,12266,52516,81.1,231,54.7
10X351,Bronx Collaborative High School,All Grades,2017-18,Poverty,Not Poverty,13257,2533,10724,80.9,47,54.7
10X351,Bronx Collaborative High School,All Grades,2017-18,Poverty,Poverty,76025,18515,57510,75.6,328,66.7
10X351,Bronx Collaborative High School,All Grades,2016-17,ELL Status,ELL,14581,3439,11142,76.4,54,57.4
10X351,Bronx Collaborative High School,All Grades,2016-17,ELL Status,Not ELL,60653,11455,49198,81.1,220,55
10X351,Bronx Collaborative High School,All Grades,2017-18,ELL Status,ELL,16666,4314,12352,74.1,75,66.4
10X351,Bronx Collaborative High School,All Grades,2017-18,ELL Status,Not ELL,72616,16734,55882,77,300,64.5
27Q314,Epic High School - South,All Grades,2016-17,All Students,All Students,43557,6936,36621,84.1,159,54.5
27Q314,Epic High School - South,All Grades,2017-18,All Students,All Students,54566,9009,45557,83.5,189,50.3
27Q314,Epic High School - South,All Grades,2016-17,SWD Status,Not SWD,36284,5212,31072,85.6,123,51
27Q314,Epic High School - South,All Grades,2016-17,SWD Status,SWD,7273,1724,5549,76.3,36,70.6
27Q314,Epic High School - South,All Grades,2017-18,SWD Status,Not SWD,45103,6937,38166,84.6,153,49.7
27Q314,Epic High School - South,All Grades,2017-18,SWD Status,SWD,9463,2072,7391,78.1,36,52.9
27Q314,Epic High School - South,All Grades,2016-17,Ethnicity,Asian,11290,1407,9883,87.5,36,49.3
27Q314,Epic High School - South,All Grades,2016-17,Ethnicity,Black,16032,2658,13374,83.4,61,55
27Q314,Epic High School - South,All Grades,2016-17,Ethnicity,Hispanic,12310,2346,9964,80.9,47,56.6
27Q314,Epic High School - South,All Grades,2016-17,Ethnicity,Other,2793,263,2530,90.6,7,41.2
27Q314,Epic High School - South,All Grades,2016-17,Ethnicity,White,1132,262,870,76.9,8,100
27Q314,Epic High School - South,All Grades,2017-18,Ethnicity,Asian,14888,2345,12543,84.2,47,47
27Q314,Epic High School - South,All Grades,2017-18,Ethnicity,Black,18609,3107,15502,83.3,69,52.7
27Q314,Epic High School - South,All Grades,2017-18,Ethnicity,Hispanic,15153,2619,12534,82.7,50,48.5
27Q314,Epic High School - South,All Grades,2017-18,Ethnicity,Other,4134,659,3475,84.1,14,51.9
27Q314,Epic High School - South,All Grades,2017-18,Ethnicity,White,1782,279,1503,84.3,9,60
27Q314,Epic High School - South,All Grades,2016-17,Gender,Female,19976,2832,17144,85.8,70,51.5
27Q314,Epic High School - South,All Grades,2016-17,Gender,Male,23581,4104,19477,82.6,89,57.1
27Q314,Epic High School - South,All Grades,2017-18,Gender,Female,24916,3429,21487,86.2,81,47.1
27Q314,Epic High School - South,All Grades,2017-18,Gender,Male,29650,5580,24070,81.2,108,52.9
27Q314,Epic High School - South,All Grades,2016-17,Poverty,Not Poverty,12426,2066,10360,83.4,46,54.8
27Q314,Epic High School - South,All Grades,2016-17,Poverty,Poverty,31131,4870,26261,84.4,113,54.3
27Q314,Epic High School - South,All Grades,2017-18,Poverty,Not Poverty,16033,2652,13381,83.5,52,46
27Q314,Epic High School - South,All Grades,2017-18,Poverty,Poverty,38533,6357,32176,83.5,137,52.1
27Q314,Epic High School - South,All Grades,2016-17,ELL Status,ELL,3694,866,2828,76.6,19,73.1
27Q314,Epic High School - South,All Grades,2016-17,ELL Status,Not ELL,39863,6070,33793,84.8,140,52.6
27Q314,Epic High School - South,All Grades,2017-18,ELL Status,ELL,5093,1066,4027,79.1,25,62.5
27Q314,Epic High School - South,All Grades,2017-18,ELL Status,Not ELL,49473,7943,41530,83.9,164,48.8
26Q430,Francis Lewis High School,All Grades,2016-17,All Students,All Students,734198,56221,677977,92.3,826,18.3
26Q430,Francis Lewis High School,All Grades,2017-18,All Students,All Students,734619,53160,681459,92.8,842,18.3
26Q430,Francis Lewis High School,All Grades,2016-17,SWD Status,Not SWD,638334,41557,596777,93.5,603,15.3
26Q430,Francis Lewis High School,All Grades,2016-17,SWD Status,SWD,95864,14664,81200,84.7,223,37.7
26Q430,Francis Lewis High School,All Grades,2017-18,SWD Status,Not SWD,636325,40285,596040,93.7,613,15.4
26Q430,Francis Lewis High School,All Grades,2017-18,SWD Status,SWD,98294,12875,85419,86.9,229,37
26Q430,Francis Lewis High School,All Grades,2016-17,Ethnicity,Asian,416175,23042,393133,94.5,305,12
26Q430,Francis Lewis High School,All Grades,2016-17,Ethnicity,Black,43703,4590,39113,89.5,79,28.8
26Q430,Francis Lewis High School,All Grades,2016-17,Ethnicity,Hispanic,154757,18415,136342,88.1,288,29.8
26Q430,Francis Lewis High School,All Grades,2016-17,Ethnicity,Other,5439,520,4919,90.4,9,26.5
26Q430,Francis Lewis High School,All Grades,2016-17,Ethnicity,White,114124,9654,104470,91.5,145,20.8
26Q430,Francis Lewis High School,All Grades,2017-18,Ethnicity,Asian,416652,24181,392471,94.2,345,13.3
26Q430,Francis Lewis High School,All Grades,2017-18,Ethnicity,Black,44498,4692,39806,89.5,85,29.9
26Q430,Francis Lewis High School,All Grades,2017-18,Ethnicity,Hispanic,152859,15407,137452,89.9,267,27.8
26Q430,Francis Lewis High School,All Grades,2017-18,Ethnicity,Other,5109,322,4787,93.7,4,12.5
26Q430,Francis Lewis High School,All Grades,2017-18,Ethnicity,White,115501,8558,106943,92.6,141,19.6
26Q430,Francis Lewis High School,All Grades,2016-17,Gender,Female,363695,25590,338105,93,385,17.1
26Q430,Francis Lewis High School,All Grades,2016-17,Gender,Male,370503,30631,339872,91.7,441,19.4
26Q430,Francis Lewis High School,All Grades,2017-18,Gender,Female,362642,23695,338947,93.5,376,16.6
26Q430,Francis Lewis High School,All Grades,2017-18,Gender,Male,371977,29465,342512,92.1,466,20
26Q430,Francis Lewis High School,All Grades,2016-17,Poverty,Not Poverty,182317,14442,167875,92.1,189,16.9
26Q430,Francis Lewis High School,All Grades,2016-17,Poverty,Poverty,551881,41779,510102,92.4,637,18.7
26Q430,Francis Lewis High School,All Grades,2017-18,Poverty,Not Poverty,194776,14320,180456,92.6,221,18
26Q430,Francis Lewis High School,All Grades,2017-18,Poverty,Poverty,539843,38840,501003,92.8,621,18.4
26Q430,Francis Lewis High School,All Grades,2016-17,ELL Status,ELL,78538,7671,70867,90.2,116,22.9
26Q430,Francis Lewis High School,All Grades,2016-17,ELL Status,Not ELL,655660,48550,607110,92.6,710,17.7
26Q430,Francis Lewis High School,All Grades,2017-18,ELL Status,ELL,74495,7306,67189,90.2,110,22.8
26Q430,Francis Lewis High School,All Grades,2017-18,ELL Status,Not ELL,660124,45854,614270,93.1,732,17.8
08X452,Gotham Collaborative High School,All Grades,2016-17,All Students,All Students,45868,9148,36720,80.1,177,57.3
08X452,Gotham Collaborative High School,All Grades,2017-18,All Students,All Students,85806,17523,68283,79.6,324,57.3
08X452,Gotham Collaborative High School,All Grades,2016-17,SWD Status,Not SWD,32884,5635,27249,82.9,118,52.9
08X452,Gotham Collaborative High School,All Grades,2016-17,SWD Status,SWD,12984,3513,9471,72.9,59,68.6
08X452,Gotham Collaborative High School,All Grades,2017-18,SWD Status,Not SWD,62278,10674,51604,82.9,210,51.5
08X452,Gotham Collaborative High School,All Grades,2017-18,SWD Status,SWD,23528,6849,16679,70.9,114,72.6
08X452,Gotham Collaborative High School,All Grades,2016-17,Ethnicity,Asian,1757,280,1477,84.1,6,46.2
08X452,Gotham Collaborative High School,All Grades,2016-17,Ethnicity,Black,13120,2859,10261,78.2,49,57
08X452,Gotham Collaborative High School,All Grades,2016-17,Ethnicity,Hispanic,29731,5663,24068,81,117,58.2
08X452,Gotham Collaborative High School,All Grades,2016-17,Ethnicity,Other,1095,0,0,0,0,0
08X452,Gotham Collaborative High School,All Grades,2016-17,Ethnicity,White,165,0,0,0,0,0
08X452,Gotham Collaborative High School,All Grades,2017-18,Ethnicity,Asian,7143,901,6242,87.4,21,46.7
08X452,Gotham Collaborative High School,All Grades,2017-18,Ethnicity,Black,25362,4675,20687,81.6,79,48.2
08X452,Gotham Collaborative High School,All Grades,2017-18,Ethnicity,Hispanic,50609,11256,39353,77.8,212,63.1
08X452,Gotham Collaborative High School,All Grades,2017-18,Ethnicity,Other,900,0,0,0,0,0
08X452,Gotham Collaborative High School,All Grades,2017-18,Ethnicity,White,1792,0,0,0,0,0
08X452,Gotham Collaborative High School,All Grades,2016-17,Gender,Female,21674,4009,17665,81.5,79,53.4
08X452,Gotham Collaborative High School,All Grades,2016-17,Gender,Male,24194,5139,19055,78.8,98,60.9
08X452,Gotham Collaborative High School,All Grades,2017-18,Gender,Female,36708,7050,29658,80.8,139,56.7
08X452,Gotham Collaborative High School,All Grades,2017-18,Gender,Male,49098,10473,38625,78.7,185,57.8
08X452,Gotham Collaborative High School,All Grades,2016-17,Poverty,Not Poverty,12395,2183,10212,82.4,47,54.7
08X452,Gotham Collaborative High School,All Grades,2016-17,Poverty,Poverty,33473,6965,26508,79.2,130,58.3
08X452,Gotham Collaborative High School,All Grades,2017-18,Poverty,Not Poverty,10879,1347,9532,87.6,30,42.9
08X452,Gotham Collaborative High School,All Grades,2017-18,Poverty,Poverty,74927,16176,58751,78.4,294,59.4
08X452,Gotham Collaborative High School,All Grades,2016-17,ELL Status,ELL,3998,802,3196,79.9,17,56.7
08X452,Gotham Collaborative High School,All Grades,2016-17,ELL Status,Not ELL,41870,8346,33524,80.1,160,57.3
08X452,Gotham Collaborative High School,All Grades,2017-18,ELL Status,ELL,13100,2383,10717,81.8,50,56.2
08X452,Gotham Collaborative High School,All Grades,2017-18,ELL Status,Not ELL,72706,15140,57566,79.2,274,57.6
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,All Students,All Students,49352,8414,40938,83,162,51.1
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,All Students,All Students,44866,8342,36524,81.4,156,54.2
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,SWD Status,Not SWD,39655,6156,33499,84.5,120,47.4
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,SWD Status,SWD,9697,2258,7439,76.7,42,65.6
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,SWD Status,Not SWD,35873,6337,29536,82.3,116,50.7
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,SWD Status,SWD,8993,2005,6988,77.7,40,67.8
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Ethnicity,Asian,2800,266,2534,90.5,6,33.3
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Ethnicity,Black,12861,2000,10861,84.4,43,50.6
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Ethnicity,Hispanic,30460,5467,24993,82.1,100,51.8
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Ethnicity,Other,820,0,0,0,0,0
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Ethnicity,White,2411,0,0,0,0,0
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Ethnicity,Asian,2871,293,2578,89.8,4,22.2
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Ethnicity,Black,13260,2457,10803,81.5,49,57
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Ethnicity,Hispanic,26351,5173,21178,80.4,91,53.8
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Ethnicity,Other,824,0,0,0,0,0
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Ethnicity,White,1560,0,0,0,0,0
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Gender,Female,26228,4144,22084,84.2,82,48.5
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Gender,Male,23124,4270,18854,81.5,80,54.1
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Gender,Female,22216,3662,18554,83.5,72,51.1
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Gender,Male,22648,4678,17970,79.3,84,57.1
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Poverty,Not Poverty,16794,2596,14198,84.5,47,43.1
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,Poverty,Poverty,32558,5818,26740,82.1,115,55.3
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Poverty,Not Poverty,8327,999,7328,88,19,35.2
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,Poverty,Poverty,36539,7343,29196,79.9,137,58.5
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,ELL Status,ELL,2910,688,2222,76.4,10,52.6
02M135,The Urban Assembly School for Emergency Management,All Grades,2016-17,ELL Status,Not ELL,46442,7726,38716,83.4,152,51
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,ELL Status,ELL,2062,452,1610,78.1,7,53.8
02M135,The Urban Assembly School for Emergency Management,All Grades,2017-18,ELL Status,Not ELL,42804,7890,34914,81.6,149,54.2
